,Boca de entrega,Artículo@LITM,Artículo@Descripcion,Nº Orden@Tipo Documento,Nº Orden@Nro. Documento,Cajas Solicitadas,Pallets Solicitados
207,245262,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175991,650.0,13.0
208,245262,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175992,1300.0,26.0
209,245262,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175990,780.0,13.0
210,245262,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175991,780.0,13.0
211,228827,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175711,240.0,4.0
212,228827,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175970,240.0,4.0
213,228827,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175711,360.0,5.0
214,228827,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175970,360.0,5.0
215,228827,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175970,180.0,3.0
216,228827,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175711,200.0,4.0
217,228827,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175970,150.0,3.0
218,228827,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663898,61.0,0.234615
219,228827,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663898,3.0,0.020833
220,228827,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663898,20.0,0.076923
221,228827,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663427,34.0,0.125
222,228827,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663898,34.0,0.125
223,228827,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663427,1300.0,5.0
224,228827,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663898,240.0,0.923077
225,228827,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663898,144.0,1.0
226,228827,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663427,1632.0,6.0
227,228827,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663898,680.0,2.5
228,228827,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663898,112.0,1.4
229,228827,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663427,60.0,0.230769
230,228827,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663898,71.0,0.273077
231,228827,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663427,2.0,0.013889
232,228827,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663898,3.0,0.020833
233,228827,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663427,8.0,0.030769
234,228827,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663898,8.0,0.030769
235,228827,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",SD,663898,2.0,0.025
236,251874,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175768,600.0,10.0
237,251874,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175768,720.0,10.0
238,333618,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175985,305.0,5.083333
239,333618,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175985,428.0,5.944444
240,333618,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175985,65.0,1.083333
241,333618,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175985,200.0,4.0
242,333618,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175985,200.0,0.892857
243,232173,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663944,500.0,3.472222
244,232173,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663944,402.0,1.546154
245,232173,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",SD,663944,300.0,2.083333
246,232173,6030040057,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL     ",SD,663944,300.0,2.777778
247,232173,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663944,1656.0,6.369231
248,232173,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663945,2592.0,18.0
249,232173,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663946,1440.0,10.0
250,232173,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663947,3282.0,22.791667
251,232173,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663944,500.0,1.923077
252,232173,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663944,600.0,4.166667
253,232173,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663944,1000.0,3.846154
254,242957,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175981,120.0,2.4
255,242957,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663927,50.0,0.192308
256,242957,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",SD,663927,50.0,0.625
257,335857,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175984,360.0,6.0
258,335857,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",SD,663943,16.0,0.2
259,335857,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663943,50.0,0.192308
260,335857,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663943,260.0,1.0
261,335857,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663943,144.0,1.0
262,335857,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",SD,663943,174.0,0.461538
263,335857,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663943,544.0,2.0
264,335857,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663943,160.0,2.0
265,335857,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663943,50.0,0.192308
266,274918,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175851,30.0,0.5
267,273955,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175767,180.0,3.0
268,273955,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175767,336.0,4.666667
269,313119,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175848,60.0,1.0
270,313119,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663664,368.0,4.6
271,237840,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175934,1300.0,26.0
272,237840,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175935,1300.0,26.0
273,237840,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663852,1120.0,4.307692
274,237840,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663852,2600.0,10.0
275,237840,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663851,3744.0,26.0
276,237840,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663852,1040.0,4.0
277,237840,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663853,864.0,6.0
278,237840,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663853,520.0,2.0
279,232169,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175995,1300.0,26.0
280,232169,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175996,1300.0,26.0
281,242156,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175974,1224.0,17.0
282,242156,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175974,236.0,3.933333
283,242156,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663925,80.0,0.307692
284,242156,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663907,30.0,0.208333
285,242156,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663925,20.0,0.138889
286,242156,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663412,24.0,0.166667
287,242156,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663908,600.0,4.166667
288,242156,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663926,3.0,0.011538
289,307199,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175850,72.0,1.0
290,307199,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",SD,663667,8.0,0.1
291,307199,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",SD,663667,48.0,0.6
292,307199,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663667,60.0,0.230769
293,307199,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663667,68.0,0.25
294,307199,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663667,496.0,6.2
295,307199,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",SD,663667,6.0,0.075
296,307199,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",SD,663667,2.0,0.025
297,232571,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175697,32.0,0.142857
298,338653,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175946,20.0,0.108108
299,338653,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175946,20.0,0.125
300,338653,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175946,20.0,0.125
301,338653,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175946,72.0,1.0
302,338653,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175946,120.0,2.0
303,338653,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663877,20.0,0.076923
304,338653,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",SD,663877,34.0,0.125
305,338653,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663877,72.0,0.5
306,338653,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",SD,663877,29.0,0.076923
307,338653,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663877,272.0,1.0
308,338653,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,663877,16.0,0.2
309,338653,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663877,18.0,0.125
310,338653,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175946,64.0,0.285714
311,338653,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175946,32.0,0.142857
312,338653,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663877,20.0,0.076923
313,366063,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175753,5.0,0.027027
314,366063,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175753,5.0,0.03125
315,366063,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175753,5.0,0.03125
316,282507,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175759,5.0,0.03125
317,282507,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175759,5.0,0.03125
318,282507,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663555,40.0,0.153846
319,280831,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175988,140.0,2.333333
320,280831,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175988,144.0,2.0
321,280831,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175989,360.0,6.0
322,241222,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175781,5.0,0.03125
323,241222,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175781,5.0,0.03125
324,241222,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175781,16.0,0.071429
325,363993,6010900033,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.      ",SD,175771,5.0,0.027027
326,363993,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175771,5.0,0.03125
327,363993,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175771,5.0,0.03125
328,363993,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,662182,60.0,0.230769
329,363993,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,662759,60.0,0.230769
330,363993,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663517,36.0,0.25
331,363993,6040100001,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                 ",SD,663517,5.0,0.013263
332,363993,6040100003,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.                ",SD,663517,5.0,0.0625
333,363993,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,661181,20.0,0.076923
334,363993,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,661182,20.0,0.076923
335,363993,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663519,136.0,0.5
336,363993,6030050072,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO ",SD,662183,18.0,0.166667
337,363993,6030040007,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL    ",SD,662183,18.0,0.125
338,363993,6030040073,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M",SD,662759,34.0,0.125
339,363993,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,662183,520.0,2.0
340,363993,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,662183,288.0,2.0
341,363993,6030010129,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),",SD,662759,29.0,0.076923
342,363993,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,662759,816.0,3.0
343,363993,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663935,544.0,2.0
344,363993,6030010208,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA)",SD,662759,80.0,1.0
345,363993,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,662183,108.0,1.0
346,363993,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,662947,216.0,2.0
347,363993,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,662182,40.0,0.153846
348,363993,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,662759,20.0,0.076923
349,363993,6090020010,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.     ",SD,663517,5.0,0.013263
350,363993,6090020012,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.    ",SD,663519,5.0,0.0625
351,363993,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",SD,175330,8.0,0.035714
352,363993,6010140007,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.    ",SD,175771,8.0,0.035714
353,363993,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175330,8.0,0.035714
354,363993,6010140008,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.  ",SD,175771,8.0,0.035714
355,363993,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175330,64.0,0.285714
356,363993,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175330,8.0,0.035714
357,363993,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175771,8.0,0.035714
358,363993,6050100001,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.              ",SD,663519,5.0,0.013263
359,363993,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",SD,661181,68.0,0.25
360,363993,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",SD,663830,34.0,0.125
361,363993,6050100004,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.             ",SD,663519,5.0,0.0625
362,248095,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175782,5.0,0.03125
363,248095,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175782,5.0,0.03125
364,248095,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663553,72.0,0.5
365,248095,6011640001,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.       ",SD,175782,16.0,0.071429
366,241227,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175833,5.0,0.03125
367,241227,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175833,5.0,0.03125
368,241229,6010900037,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I. ",SD,175880,5.0,0.03125
369,241229,6010900040,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.   ",SD,175880,5.0,0.03125
370,338810,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",SD,663289,34.0,0.125
371,215258,6030330001,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP",SD,663491,200.0,0.769231
372,215258,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663491,100.0,0.694444
373,257797,6030050071,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO ",SD,663905,288.0,2.0
374,228809,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175849,180.0,3.0
375,228809,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175849,288.0,4.0
376,228809,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663665,44.0,0.169231
377,228809,6040100009,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                ",SD,663665,130.0,0.902778
378,228809,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663665,360.0,1.384615
379,228809,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663665,18.0,0.125
380,228809,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663665,680.0,2.5
381,228809,6030010026,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./A",SD,663665,36.0,0.333333
382,228809,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663665,100.0,0.384615
383,228809,6090020011,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.    ",SD,663665,10.0,0.069444
384,228809,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",SD,663665,39.0,0.143382
385,258384,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663651,126.0,0.484615
386,292466,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175982,120.0,2.0
387,292466,6040100010,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MER",SD,663940,20.0,0.076923
388,292466,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663940,260.0,1.0
389,292466,6030040040,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M",SD,663940,30.0,0.115385
390,292466,6030010007,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA)",SD,663940,260.0,1.0
391,292466,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663939,544.0,2.0
392,292466,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663940,60.0,0.230769
393,292466,6010550008,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.         ",SD,175982,15.0,0.066964
394,292466,6050100002,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.             ",SD,663940,34.0,0.125
395,226814,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175983,144.0,2.0
396,226814,6010010112,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                 ",SD,175983,360.0,6.0
397,226814,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175983,1.0,0.02
398,278927,6010010008,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                 ",SD,175901,600.0,12.0
399,278927,6030050074,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN ",SD,663781,160.0,2.0
400,278927,6030050070,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),E",SD,663781,520.0,2.0
401,278927,6030050069,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),E",SD,663781,544.0,2.0
402,361409,6030330002,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP",SD,663376,5.0,0.034722
403,327955,6030010170,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA)",SD,663627,50.0,0.183824
404,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175958,1560.0,26.0
405,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175959,1560.0,26.0
406,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175960,1560.0,26.0
407,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175961,1560.0,26.0
408,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175962,1560.0,26.0
409,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175963,1560.0,26.0
410,223397,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175964,1560.0,26.0
411,223397,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175965,2016.0,28.0
412,223397,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175966,2016.0,28.0
413,223397,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175967,2016.0,28.0
414,223397,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175968,2016.0,28.0
415,223397,6010010077,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                 ",SD,175969,1936.0,26.888889
416,223397,6030010019,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./A",SD,663896,2620.0,18.194444
417,223397,6090020009,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.   ",SD,663896,500.0,1.923077
418,223397,6050100007,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M",SD,663896,250.0,0.961538
419,274855,6010010007,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL              ",SD,175956,1440.0,24.0
